Order_ID,Order_Date,Month,Month_Num,City,Customer_Segment,Cuisine_Type,Order_Value,Discount_Pct,Discount_Amount,Revenue,Delivery_Cost,Ops_Cost,Total_Cost,Profit,Profit_Margin_Pct,Delivery_Time_Mins,Customer_Rating,Is_Repeat_Customer,Has_Online_Delivery,Restaurant_Type
ORD10566,2023-05-13,May,5,Mumbai,Regular,Pizza,518.0,29.6,153.0,365.0,96.0,93.0,342.0,176.0,48.2,27.0,4.0,1,Yes,Pizza
ORD10567,2023-06-25,June,6,Hyderabad,Regular,Fast Food,400.0,28.4,114.0,286.0,56.0,72.0,242.0,158.0,55.2,46.0,3.4,1,Yes,Fast Food
ORD10568,2023-09-17,September,9,Bangalore,Regular,Biryani,382.0,26.5,101.0,281.0,70.0,69.0,240.0,142.0,50.5,33.0,3.4,1,Yes,Biryani
ORD10569,2023-02-19,February,2,Pune,Regular,Pizza,518.0,18.6,96.0,422.0,43.0,93.0,232.0,286.0,67.8,50.0,3.8,0,Yes,Pizza
ORD10570,2023-12-15,December,12,Hyderabad,Regular,Chinese,277.0,40.0,111.0,166.0,47.0,50.0,208.0,69.0,41.6,55.0,3.1,0,Yes,Chinese
ORD10571,2023-08-04,August,8,Delhi,Budget,Pizza,222.0,32.3,72.0,150.0,79.0,40.0,191.0,31.0,20.7,52.0,3.4,0,Yes,Pizza
ORD10572,2023-08-29,August,8,Delhi,Budget,South Indian,214.0,21.3,46.0,168.0,93.0,39.0,178.0,36.0,21.4,61.0,3.8,0,Yes,South Indian
ORD10573,2023-04-10,April,4,Pune,Regular,Desserts,459.0,22.0,101.0,358.0,48.0,83.0,232.0,227.0,63.4,35.0,4.0,0,Yes,Desserts
ORD10574,2023-03-19,March,3,Delhi,Budget,North Indian,275.0,15.1,41.0,234.0,93.0,50.0,184.0,91.0,38.9,51.0,3.0,1,Yes,North Indian
ORD10575,2023-03-15,March,3,Delhi,Regular,Desserts,555.0,17.7,98.0,457.0,57.0,100.0,255.0,300.0,65.6,40.0,3.8,0,Yes,Desserts
ORD10576,2023-06-10,June,6,Chennai,Regular,Chinese,650.0,27.0,176.0,474.0,101.0,117.0,394.0,256.0,54.0,49.0,3.5,1,Yes,Chinese
ORD10577,2023-10-23,October,10,Delhi,Regular,Chinese,503.0,35.0,176.0,327.0,85.0,91.0,352.0,151.0,46.2,41.0,4.4,0,Yes,Chinese
ORD10578,2023-11-21,November,11,Chennai,Budget,Continental,264.0,31.4,83.0,181.0,61.0,48.0,192.0,72.0,39.8,49.0,3.8,0,Yes,Continental
ORD10579,2023-07-11,July,7,Bangalore,Budget,Fast Food,300.0,33.3,100.0,200.0,60.0,54.0,214.0,86.0,43.0,38.0,3.3,0,Yes,Fast Food
ORD10580,2023-12-13,December,12,Chennai,Regular,North Indian,494.0,26.6,131.0,363.0,66.0,89.0,286.0,208.0,57.3,47.0,4.3,0,Yes,North Indian
ORD10581,2023-03-08,March,3,Delhi,Premium,Pizza,799.0,14.5,116.0,683.0,82.0,144.0,342.0,457.0,66.9,33.0,3.7,1,Yes,Pizza
ORD10582,2023-06-02,June,6,Delhi,Budget,North Indian,292.0,31.7,93.0,199.0,85.0,53.0,231.0,61.0,30.7,41.0,3.7,0,Yes,North Indian
ORD10583,2023-12-18,December,12,Bangalore,Regular,Continental,298.0,41.4,123.0,175.0,64.0,54.0,241.0,57.0,32.6,53.0,3.8,1,Yes,Continental
ORD10584,2023-03-26,March,3,Ahmedabad,Budget,Fast Food,280.0,27.2,76.0,204.0,49.0,50.0,175.0,105.0,51.5,42.0,3.4,0,Yes,Fast Food
ORD10585,2023-04-19,April,4,Delhi,Budget,Chinese,292.0,25.5,74.0,218.0,78.0,53.0,205.0,87.0,39.9,49.0,3.4,0,Yes,Chinese
ORD10586,2023-07-12,July,7,Mumbai,Budget,North Indian,121.0,32.1,39.0,82.0,94.0,22.0,155.0,-34.0,-41.5,40.0,3.4,0,Yes,North Indian
ORD10587,2023-12-05,December,12,Bangalore,Budget,North Indian,292.0,28.1,82.0,210.0,63.0,53.0,198.0,94.0,44.8,54.0,3.8,0,Yes,North Indian
ORD10588,2023-07-14,July,7,Mumbai,Budget,Desserts,291.0,20.9,61.0,230.0,58.0,52.0,171.0,120.0,52.2,57.0,3.6,0,Yes,Desserts
ORD10589,2023-06-04,June,6,Hyderabad,Budget,North Indian,228.0,23.8,54.0,174.0,59.0,41.0,154.0,74.0,42.5,25.0,4.1,1,Yes,North Indian
ORD10590,2023-08-03,August,8,Bangalore,Regular,Chinese,347.0,33.0,114.0,233.0,49.0,62.0,225.0,122.0,52.4,29.0,4.3,1,Yes,Chinese
ORD10591,2023-02-24,February,2,Hyderabad,Budget,South Indian,212.0,19.0,40.0,172.0,80.0,38.0,158.0,54.0,31.4,37.0,3.1,0,Yes,South Indian
ORD10592,2023-07-03,July,7,Chennai,Premium,Fast Food,633.0,29.6,187.0,446.0,73.0,114.0,374.0,259.0,58.1,41.0,3.5,1,Yes,Fast Food
ORD10593,2023-12-19,December,12,Mumbai,Regular,Fast Food,466.0,40.5,189.0,277.0,86.0,84.0,359.0,107.0,38.6,56.0,4.1,1,Yes,Fast Food
ORD10594,2023-10-21,October,10,Mumbai,Regular,South Indian,414.0,33.5,139.0,275.0,58.0,75.0,272.0,142.0,51.6,40.0,3.8,1,Yes,South Indian
ORD10595,2023-05-12,May,5,Mumbai,Regular,South Indian,354.0,25.7,91.0,263.0,64.0,64.0,219.0,135.0,51.3,48.0,3.6,0,Yes,South Indian
ORD10596,2023-02-21,February,2,Surat,Budget,North Indian,252.0,23.7,60.0,192.0,31.0,45.0,136.0,116.0,60.4,39.0,3.4,0,Yes,North Indian
ORD10597,2023-08-07,August,8,Kolkata,Budget,Biryani,303.0,31.6,96.0,207.0,67.0,55.0,218.0,85.0,41.1,24.0,3.6,1,Yes,Biryani
ORD10598,2023-12-06,December,12,Chennai,Budget,Chinese,160.0,36.2,58.0,102.0,44.0,29.0,131.0,29.0,28.4,42.0,3.1,0,Yes,Chinese
ORD10599,2023-02-17,February,2,Kolkata,Premium,Pizza,662.0,17.1,113.0,549.0,36.0,119.0,268.0,394.0,71.8,44.0,3.7,1,Yes,Pizza
ORD10600,2023-05-20,May,5,Mumbai,Regular,Desserts,378.0,28.5,108.0,270.0,81.0,68.0,257.0,121.0,44.8,39.0,3.6,0,Yes,Desserts
ORD10601,2023-02-27,February,2,Bangalore,Regular,Chinese,617.0,13.5,83.0,534.0,89.0,111.0,283.0,334.0,62.5,31.0,4.2,0,Yes,Chinese
ORD10602,2023-08-02,August,8,Surat,Premium,South Indian,922.0,34.2,315.0,607.0,30.0,166.0,511.0,411.0,67.7,50.0,4.2,1,Yes,South Indian
ORD10603,2023-07-03,July,7,Bangalore,Regular,Continental,338.0,28.2,95.0,243.0,55.0,61.0,211.0,127.0,52.3,54.0,3.6,0,Yes,Continental
ORD10604,2023-09-05,September,9,Kolkata,Regular,Chinese,505.0,35.8,181.0,324.0,56.0,91.0,328.0,177.0,54.6,46.0,3.1,1,Yes,Chinese
ORD10605,2023-12-02,December,12,Delhi,Budget,Pizza,313.0,31.2,98.0,215.0,90.0,56.0,244.0,69.0,32.1,42.0,3.7,0,Yes,Pizza
ORD10606,2023-12-09,December,12,Hyderabad,Regular,Fast Food,297.0,39.6,118.0,179.0,65.0,53.0,236.0,61.0,34.1,48.0,3.6,0,Yes,Fast Food
ORD10607,2023-12-05,December,12,Hyderabad,Regular,Continental,562.0,37.4,210.0,352.0,52.0,101.0,363.0,199.0,56.5,48.0,3.2,0,Yes,Continental
ORD10608,2023-10-13,October,10,Pune,Regular,Chinese,448.0,36.9,165.0,283.0,57.0,81.0,303.0,145.0,51.2,45.0,3.5,0,Yes,Chinese
ORD10609,2023-09-11,September,9,Mumbai,Premium,Desserts,780.0,35.0,273.0,507.0,90.0,140.0,503.0,277.0,54.6,40.0,3.1,1,Yes,Desserts
ORD10610,2023-01-26,January,1,Bangalore,Budget,Pizza,355.0,17.6,62.0,293.0,90.0,64.0,216.0,139.0,47.4,31.0,4.1,0,Yes,Pizza
ORD10611,2023-08-24,August,8,Delhi,Premium,South Indian,725.0,27.2,197.0,528.0,76.0,130.0,403.0,322.0,61.0,47.0,3.5,1,Yes,South Indian
ORD10612,2023-03-02,March,3,Mumbai,Regular,Biryani,372.0,27.7,103.0,269.0,68.0,67.0,238.0,134.0,49.8,35.0,3.5,0,Yes,Biryani
ORD10613,2023-10-13,October,10,Mumbai,Regular,North Indian,443.0,31.7,141.0,302.0,67.0,80.0,288.0,155.0,51.3,51.0,4.2,0,Yes,North Indian
ORD10614,2023-09-18,September,9,Chennai,Premium,Pizza,713.0,30.4,217.0,496.0,58.0,128.0,403.0,310.0,62.5,47.0,3.8,0,Yes,Pizza
ORD10615,2023-04-25,April,4,Bangalore,Budget,North Indian,255.0,27.2,69.0,186.0,80.0,46.0,195.0,60.0,32.3,49.0,3.1,0,Yes,North Indian
ORD10616,2023-08-20,August,8,Chennai,Regular,Biryani,537.0,22.2,119.0,418.0,67.0,97.0,283.0,254.0,60.8,35.0,3.8,0,Yes,Biryani
ORD10617,2023-10-08,October,10,Delhi,Budget,Pizza,291.0,31.3,91.0,200.0,69.0,52.0,212.0,79.0,39.5,55.0,4.4,0,Yes,Pizza
ORD10618,2023-07-29,July,7,Mumbai,Budget,Chinese,203.0,20.6,42.0,161.0,57.0,37.0,136.0,67.0,41.6,48.0,3.9,0,Yes,Chinese
ORD10619,2023-04-21,April,4,Mumbai,Premium,Continental,765.0,21.4,163.0,602.0,100.0,138.0,401.0,364.0,60.5,31.0,4.1,0,Yes,Continental
ORD10620,2023-01-24,January,1,Hyderabad,Budget,Continental,214.0,23.9,51.0,163.0,83.0,39.0,173.0,41.0,25.2,63.0,3.1,0,Yes,Continental
ORD10621,2023-08-23,August,8,Pune,Regular,Desserts,395.0,30.4,120.0,275.0,73.0,71.0,264.0,131.0,47.6,39.0,3.7,0,Yes,Desserts
ORD10622,2023-10-11,October,10,Mumbai,Regular,North Indian,453.0,37.5,170.0,283.0,49.0,82.0,301.0,152.0,53.7,44.0,3.4,0,Yes,North Indian
ORD10623,2023-12-21,December,12,Bangalore,Regular,Chinese,401.0,35.2,141.0,260.0,91.0,72.0,304.0,97.0,37.3,31.0,4.2,0,Yes,Chinese
ORD10624,2023-09-16,September,9,Mumbai,Budget,Biryani,233.0,35.2,82.0,151.0,74.0,42.0,198.0,35.0,23.2,52.0,3.7,0,Yes,Biryani
ORD10625,2023-05-21,May,5,Pune,Regular,Fast Food,507.0,22.0,111.0,396.0,75.0,91.0,277.0,230.0,58.1,40.0,3.5,1,Yes,Fast Food
ORD10626,2023-07-31,July,7,Delhi,Premium,Chinese,637.0,28.0,179.0,458.0,60.0,115.0,354.0,283.0,61.8,73.0,3.7,0,Yes,Chinese
ORD10627,2023-12-31,December,12,Bangalore,Premium,Biryani,597.0,37.6,224.0,373.0,49.0,107.0,380.0,217.0,58.2,49.0,3.8,1,Yes,Biryani
ORD10628,2023-12-18,December,12,Mumbai,Budget,Pizza,283.0,31.7,90.0,193.0,74.0,51.0,215.0,68.0,35.2,43.0,3.8,0,Yes,Pizza
ORD10629,2023-09-15,September,9,Surat,Regular,Chinese,459.0,30.1,138.0,321.0,30.0,83.0,251.0,208.0,64.8,39.0,3.4,0,Yes,Chinese
ORD10630,2023-10-26,October,10,Hyderabad,Regular,Desserts,468.0,32.1,150.0,318.0,102.0,84.0,336.0,132.0,41.5,46.0,3.5,0,Yes,Desserts
ORD10631,2023-08-05,August,8,Delhi,Regular,Pizza,542.0,32.6,177.0,365.0,79.0,98.0,354.0,188.0,51.5,48.0,3.8,0,Yes,Pizza
ORD10632,2023-04-13,April,4,Mumbai,Budget,North Indian,373.0,18.5,69.0,304.0,61.0,67.0,197.0,176.0,57.9,49.0,3.2,0,Yes,North Indian
ORD10633,2023-02-01,February,2,Surat,Regular,Chinese,506.0,21.9,111.0,395.0,30.0,91.0,232.0,274.0,69.4,37.0,3.7,1,Yes,Chinese
ORD10634,2023-02-22,February,2,Chennai,Budget,Desserts,309.0,20.7,64.0,245.0,68.0,56.0,188.0,121.0,49.4,30.0,3.9,0,Yes,Desserts
ORD10635,2023-05-02,May,5,Bangalore,Budget,Continental,207.0,23.7,49.0,158.0,50.0,37.0,136.0,71.0,44.9,42.0,3.6,0,Yes,Continental
ORD10636,2023-07-15,July,7,Hyderabad,Regular,North Indian,693.0,24.8,172.0,521.0,63.0,125.0,360.0,333.0,63.9,29.0,3.7,0,Yes,North Indian
ORD10637,2023-01-07,January,1,Surat,Budget,North Indian,311.0,21.2,66.0,245.0,73.0,56.0,195.0,116.0,47.3,26.0,3.2,1,Yes,North Indian
ORD10638,2023-04-26,April,4,Kolkata,Premium,Desserts,1081.0,28.2,305.0,776.0,57.0,195.0,557.0,524.0,67.5,34.0,4.0,0,Yes,Desserts
ORD10639,2023-04-10,April,4,Pune,Regular,Fast Food,186.0,18.9,35.0,151.0,60.0,33.0,128.0,58.0,38.4,46.0,4.0,1,Yes,Fast Food
ORD10640,2023-09-21,September,9,Hyderabad,Budget,Chinese,189.0,23.8,45.0,144.0,58.0,34.0,137.0,52.0,36.1,33.0,3.9,1,Yes,Chinese
ORD10641,2023-10-27,October,10,Delhi,Budget,Chinese,196.0,36.2,71.0,125.0,66.0,35.0,172.0,24.0,19.2,34.0,4.1,1,Yes,Chinese
ORD10642,2023-03-20,March,3,Bangalore,Premium,North Indian,929.0,26.9,250.0,679.0,65.0,167.0,482.0,447.0,65.8,44.0,3.1,1,Yes,North Indian
ORD10643,2023-09-09,September,9,Chennai,Regular,Pizza,420.0,33.8,142.0,278.0,53.0,76.0,271.0,149.0,53.6,69.0,2.8,0,Yes,Pizza
ORD10644,2023-04-05,April,4,Mumbai,Regular,Fast Food,596.0,22.3,133.0,463.0,93.0,107.0,333.0,263.0,56.8,47.0,4.3,0,Yes,Fast Food
ORD10645,2023-02-17,February,2,Mumbai,Regular,Continental,487.0,16.7,82.0,405.0,84.0,88.0,254.0,233.0,57.5,44.0,4.2,0,Yes,Continental
ORD10646,2023-04-22,April,4,Pune,Budget,Pizza,316.0,28.8,91.0,225.0,51.0,57.0,199.0,117.0,52.0,30.0,3.8,0,Yes,Pizza
ORD10647,2023-02-28,February,2,Bangalore,Regular,North Indian,370.0,21.5,80.0,290.0,68.0,67.0,215.0,155.0,53.4,56.0,3.3,1,Yes,North Indian
ORD10648,2023-01-21,January,1,Ahmedabad,Regular,Fast Food,446.0,20.2,90.0,356.0,49.0,80.0,219.0,227.0,63.8,50.0,2.7,1,Yes,Fast Food
ORD10649,2023-05-12,May,5,Ahmedabad,Premium,Continental,709.0,24.1,171.0,538.0,51.0,128.0,350.0,359.0,66.7,54.0,3.3,1,Yes,Continental
ORD10650,2023-09-21,September,9,Ahmedabad,Premium,Biryani,519.0,34.0,177.0,342.0,57.0,93.0,327.0,192.0,56.1,36.0,3.3,1,Yes,Biryani
ORD10651,2023-06-14,June,6,Mumbai,Premium,Fast Food,706.0,25.2,178.0,528.0,75.0,127.0,380.0,326.0,61.7,38.0,2.9,0,Yes,Fast Food
ORD10652,2023-11-17,November,11,Mumbai,Premium,North Indian,935.0,26.0,243.0,692.0,97.0,168.0,508.0,427.0,61.7,51.0,3.1,0,Yes,North Indian
ORD10653,2023-02-23,February,2,Chennai,Premium,Continental,770.0,14.6,112.0,658.0,54.0,139.0,305.0,465.0,70.7,48.0,3.9,0,Yes,Continental
ORD10654,2023-11-28,November,11,Kolkata,Regular,Continental,377.0,37.3,140.0,237.0,52.0,68.0,260.0,117.0,49.4,47.0,4.2,1,Yes,Continental
ORD10655,2023-01-20,January,1,Hyderabad,Budget,Biryani,292.0,11.3,33.0,259.0,69.0,53.0,155.0,137.0,52.9,44.0,4.2,1,Yes,Biryani
ORD10656,2023-05-13,May,5,Chennai,Regular,Fast Food,491.0,22.1,109.0,382.0,41.0,88.0,238.0,253.0,66.2,57.0,3.7,0,Yes,Fast Food
ORD10657,2023-12-11,December,12,Delhi,Budget,Continental,223.0,28.3,63.0,160.0,65.0,40.0,168.0,55.0,34.4,47.0,3.8,1,Yes,Continental
ORD10658,2023-12-25,December,12,Hyderabad,Budget,North Indian,262.0,39.2,103.0,159.0,62.0,47.0,212.0,50.0,31.4,60.0,3.9,0,Yes,North Indian
ORD10659,2023-11-07,November,11,Bangalore,Budget,Pizza,261.0,26.3,69.0,192.0,83.0,47.0,199.0,62.0,32.3,33.0,4.0,0,Yes,Pizza
ORD10660,2023-08-31,August,8,Bangalore,Budget,North Indian,359.0,22.8,82.0,277.0,66.0,65.0,213.0,146.0,52.7,35.0,3.5,1,Yes,North Indian
ORD10661,2023-11-21,November,11,Hyderabad,Regular,Pizza,341.0,27.2,93.0,248.0,45.0,61.0,199.0,142.0,57.3,39.0,3.2,0,Yes,Pizza
ORD10662,2023-01-06,January,1,Ahmedabad,Regular,Biryani,452.0,18.3,83.0,369.0,62.0,81.0,226.0,226.0,61.2,33.0,4.4,0,Yes,Biryani
ORD10663,2023-10-03,October,10,Mumbai,Budget,Continental,281.0,31.7,89.0,192.0,93.0,51.0,233.0,48.0,25.0,38.0,4.1,1,Yes,Continental
ORD10664,2023-04-19,April,4,Mumbai,Regular,Biryani,341.0,20.7,71.0,270.0,91.0,61.0,223.0,118.0,43.7,46.0,3.9,0,Yes,Biryani
ORD10665,2023-11-12,November,11,Bangalore,Budget,Fast Food,179.0,37.5,67.0,112.0,56.0,32.0,155.0,24.0,21.4,50.0,3.2,1,Yes,Fast Food
ORD10666,2023-10-09,October,10,Mumbai,Regular,North Indian,496.0,30.4,151.0,345.0,57.0,89.0,297.0,199.0,57.7,53.0,3.0,0,Yes,North Indian
ORD10667,2023-04-12,April,4,Delhi,Budget,South Indian,283.0,25.4,72.0,211.0,81.0,51.0,204.0,79.0,37.4,37.0,4.0,0,Yes,South Indian
ORD10668,2023-02-21,February,2,Delhi,Budget,Fast Food,266.0,15.8,42.0,224.0,64.0,48.0,154.0,112.0,50.0,34.0,3.0,1,Yes,Fast Food
ORD10669,2023-11-12,November,11,Mumbai,Regular,Biryani,485.0,34.9,169.0,316.0,55.0,87.0,311.0,174.0,55.1,45.0,3.5,0,Yes,Biryani
ORD10670,2023-08-08,August,8,Mumbai,Regular,Biryani,518.0,23.0,119.0,399.0,73.0,93.0,285.0,233.0,58.4,41.0,4.0,1,Yes,Biryani
ORD10671,2023-05-22,May,5,Chennai,Regular,Continental,484.0,28.6,138.0,346.0,59.0,87.0,284.0,200.0,57.8,47.0,3.0,1,Yes,Continental
ORD10672,2023-08-17,August,8,Hyderabad,Premium,Desserts,914.0,25.9,237.0,677.0,66.0,165.0,468.0,446.0,65.9,33.0,3.7,1,Yes,Desserts
ORD10673,2023-05-24,May,5,Bangalore,Budget,South Indian,248.0,28.9,72.0,176.0,67.0,45.0,184.0,64.0,36.4,47.0,4.2,1,Yes,South Indian
ORD10674,2023-02-08,February,2,Bangalore,Budget,South Indian,315.0,24.9,78.0,237.0,49.0,57.0,184.0,131.0,55.3,50.0,4.1,0,Yes,South Indian
ORD10675,2023-10-30,October,10,Pune,Premium,Continental,858.0,26.7,229.0,629.0,76.0,154.0,459.0,399.0,63.4,63.0,3.8,1,Yes,Continental
ORD10676,2023-12-01,December,12,Delhi,Premium,Desserts,837.0,38.1,319.0,518.0,88.0,151.0,558.0,279.0,53.9,45.0,3.7,1,Yes,Desserts
ORD10677,2023-03-10,March,3,Delhi,Regular,Pizza,415.0,20.0,83.0,332.0,95.0,75.0,253.0,162.0,48.8,36.0,4.4,0,Yes,Pizza
ORD10678,2023-11-11,November,11,Delhi,Regular,Fast Food,500.0,35.3,176.0,324.0,51.0,90.0,317.0,183.0,56.5,48.0,2.8,0,Yes,Fast Food
ORD10679,2023-09-05,September,9,Mumbai,Budget,Chinese,288.0,36.1,104.0,184.0,91.0,52.0,247.0,41.0,22.3,39.0,3.8,1,Yes,Chinese
ORD10680,2023-07-09,July,7,Chennai,Budget,Pizza,367.0,22.5,83.0,284.0,46.0,66.0,195.0,172.0,60.6,32.0,4.4,0,Yes,Pizza
ORD10681,2023-08-29,August,8,Bangalore,Regular,Continental,646.0,34.3,221.0,425.0,69.0,116.0,406.0,240.0,56.5,54.0,4.1,0,Yes,Continental
ORD10682,2023-12-27,December,12,Mumbai,Regular,South Indian,376.0,41.0,154.0,222.0,71.0,68.0,293.0,83.0,37.4,57.0,4.1,0,Yes,South Indian
ORD10683,2023-07-12,July,7,Delhi,Regular,Chinese,506.0,28.8,146.0,360.0,59.0,91.0,296.0,210.0,58.3,64.0,3.2,1,Yes,Chinese
ORD10684,2023-07-12,July,7,Pune,Premium,Pizza,750.0,33.6,252.0,498.0,65.0,135.0,452.0,298.0,59.8,59.0,3.8,1,Yes,Pizza
ORD10685,2023-09-07,September,9,Delhi,Premium,Biryani,862.0,33.9,292.0,570.0,79.0,155.0,526.0,336.0,58.9,44.0,3.9,0,Yes,Biryani
ORD10686,2023-03-26,March,3,Mumbai,Premium,Desserts,421.0,16.4,69.0,352.0,74.0,76.0,219.0,202.0,57.4,47.0,3.2,1,Yes,Desserts
ORD10687,2023-07-05,July,7,Delhi,Budget,Chinese,273.0,28.0,77.0,196.0,69.0,49.0,195.0,78.0,39.8,62.0,4.0,0,Yes,Chinese
ORD10688,2023-02-28,February,2,Pune,Regular,Biryani,403.0,18.7,75.0,328.0,58.0,73.0,206.0,197.0,60.1,42.0,3.5,0,Yes,Biryani
ORD10689,2023-01-12,January,1,Mumbai,Budget,Continental,262.0,13.7,36.0,226.0,67.0,47.0,150.0,112.0,49.6,33.0,4.1,1,Yes,Continental
ORD10690,2023-10-21,October,10,Pune,Budget,North Indian,288.0,25.7,74.0,214.0,48.0,52.0,174.0,114.0,53.3,52.0,3.3,1,Yes,North Indian
ORD10691,2023-11-03,November,11,Ahmedabad,Regular,Continental,475.0,39.5,188.0,287.0,60.0,86.0,334.0,141.0,49.1,42.0,3.9,0,Yes,Continental
ORD10692,2023-02-13,February,2,Kolkata,Regular,Pizza,398.0,14.7,59.0,339.0,48.0,72.0,179.0,219.0,64.6,40.0,3.4,0,Yes,Pizza
ORD10693,2023-07-30,July,7,Bangalore,Regular,Fast Food,432.0,28.0,121.0,311.0,46.0,78.0,245.0,187.0,60.1,39.0,3.6,0,Yes,Fast Food
ORD10694,2023-03-27,March,3,Chennai,Budget,Pizza,235.0,23.9,56.0,179.0,50.0,42.0,148.0,87.0,48.6,42.0,3.9,0,Yes,Pizza
ORD10695,2023-07-13,July,7,Bangalore,Regular,Fast Food,537.0,24.8,133.0,404.0,59.0,97.0,289.0,248.0,61.4,32.0,3.4,1,Yes,Fast Food
ORD10696,2023-03-18,March,3,Mumbai,Premium,Continental,727.0,22.1,161.0,566.0,73.0,131.0,365.0,362.0,64.0,37.0,3.3,1,Yes,Continental
ORD10697,2023-02-17,February,2,Ahmedabad,Regular,South Indian,404.0,18.7,76.0,328.0,51.0,73.0,200.0,204.0,62.2,48.0,3.4,1,Yes,South Indian
ORD10698,2023-09-25,September,9,Pune,Premium,Continental,738.0,28.3,209.0,529.0,46.0,133.0,388.0,350.0,66.2,43.0,3.3,0,Yes,Continental
ORD10699,2023-07-15,July,7,Hyderabad,Regular,Desserts,507.0,24.3,123.0,384.0,30.0,91.0,244.0,263.0,68.5,39.0,3.9,0,Yes,Desserts
ORD10700,2023-08-06,August,8,Ahmedabad,Premium,South Indian,828.0,22.5,186.0,642.0,88.0,149.0,423.0,405.0,63.1,45.0,3.2,1,Yes,South Indian
ORD10701,2023-11-03,November,11,Delhi,Premium,Pizza,786.0,38.2,300.0,486.0,45.0,141.0,486.0,300.0,61.7,43.0,3.3,1,Yes,Pizza
ORD10702,2023-10-23,October,10,Mumbai,Regular,North Indian,542.0,31.3,170.0,372.0,70.0,98.0,338.0,204.0,54.8,43.0,3.4,0,Yes,North Indian
ORD10703,2023-07-29,July,7,Delhi,Budget,Biryani,354.0,24.4,86.0,268.0,67.0,64.0,217.0,137.0,51.1,62.0,3.7,1,Yes,Biryani
ORD10704,2023-10-17,October,10,Pune,Budget,Continental,279.0,29.0,81.0,198.0,66.0,50.0,197.0,82.0,41.4,47.0,2.8,0,Yes,Continental
ORD10705,2023-10-10,October,10,Hyderabad,Regular,Continental,422.0,35.3,149.0,273.0,70.0,76.0,295.0,127.0,46.5,42.0,3.1,0,Yes,Continental
ORD10706,2023-06-07,June,6,Delhi,Regular,Pizza,445.0,26.2,116.0,329.0,98.0,80.0,294.0,151.0,45.9,56.0,3.5,0,Yes,Pizza
ORD10707,2023-04-28,April,4,Delhi,Budget,South Indian,307.0,21.2,65.0,242.0,67.0,55.0,187.0,120.0,49.6,27.0,3.6,0,Yes,South Indian
ORD10708,2023-06-23,June,6,Mumbai,Budget,Continental,344.0,29.5,102.0,242.0,74.0,62.0,238.0,106.0,43.8,42.0,3.6,0,Yes,Continental
ORD10709,2023-11-22,November,11,Hyderabad,Budget,Continental,364.0,25.1,91.0,273.0,81.0,66.0,238.0,126.0,46.2,65.0,3.3,1,Yes,Continental
ORD10710,2023-02-15,February,2,Mumbai,Premium,Continental,844.0,12.5,105.0,739.0,55.0,152.0,312.0,532.0,72.0,59.0,3.0,1,Yes,Continental
ORD10711,2023-07-25,July,7,Mumbai,Budget,Continental,263.0,28.2,74.0,189.0,62.0,47.0,183.0,80.0,42.3,39.0,3.4,0,Yes,Continental
ORD10712,2023-11-24,November,11,Hyderabad,Regular,Chinese,389.0,32.4,126.0,263.0,49.0,70.0,245.0,144.0,54.8,37.0,4.1,1,Yes,Chinese
ORD10713,2023-04-10,April,4,Kolkata,Premium,Pizza,634.0,15.0,95.0,539.0,54.0,114.0,263.0,371.0,68.8,54.0,3.3,1,Yes,Pizza
ORD10714,2023-12-12,December,12,Bangalore,Budget,Chinese,207.0,27.0,56.0,151.0,66.0,37.0,159.0,48.0,31.8,56.0,3.6,1,Yes,Chinese
ORD10715,2023-07-24,July,7,Mumbai,Budget,Pizza,218.0,24.3,53.0,165.0,85.0,39.0,177.0,41.0,24.8,33.0,4.1,0,Yes,Pizza
ORD10716,2023-02-16,February,2,Pune,Regular,South Indian,491.0,19.7,97.0,394.0,55.0,88.0,240.0,251.0,63.7,35.0,3.4,0,Yes,South Indian
ORD10717,2023-05-22,May,5,Bangalore,Regular,Biryani,503.0,19.4,98.0,405.0,87.0,91.0,276.0,227.0,56.0,37.0,4.0,0,Yes,Biryani
ORD10718,2023-05-14,May,5,Bangalore,Regular,North Indian,241.0,18.6,45.0,196.0,60.0,43.0,148.0,93.0,47.4,43.0,3.3,0,Yes,North Indian
ORD10719,2023-03-01,March,3,Bangalore,Regular,Biryani,356.0,25.0,89.0,267.0,59.0,64.0,212.0,144.0,53.9,47.0,3.5,0,Yes,Biryani
ORD10720,2023-12-22,December,12,Kolkata,Premium,Pizza,464.0,33.1,154.0,310.0,30.0,84.0,268.0,196.0,63.2,36.0,4.0,1,Yes,Pizza
ORD10721,2023-08-23,August,8,Bangalore,Budget,Biryani,100.0,30.7,31.0,69.0,62.0,18.0,111.0,-11.0,-15.9,38.0,4.3,0,Yes,Biryani
ORD10722,2023-02-04,February,2,Kolkata,Regular,Pizza,411.0,17.2,71.0,340.0,57.0,74.0,202.0,209.0,61.5,44.0,2.8,0,Yes,Pizza
ORD10723,2023-07-31,July,7,Delhi,Regular,Biryani,527.0,33.3,176.0,351.0,75.0,95.0,346.0,181.0,51.6,49.0,5.0,0,Yes,Biryani
ORD10724,2023-05-28,May,5,Mumbai,Premium,Fast Food,487.0,17.4,85.0,402.0,104.0,88.0,277.0,210.0,52.2,42.0,3.8,0,Yes,Fast Food
